GeoFIPS,GeoName,LineCode,Description,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Region
55000,Wisconsin,1,Personal income (millions of dollars),1966.8,1724.7,1402.6,1094.0,1014.1,1160.9,1415.6,1596.7,1702.8,1573.0,1606.8,1723.3,2114.7,2673.6,3203.8,3316.3,3527.0,3847.2,4218.7,4759.6,4716.8,5209.0,6016.9,6293.8,6485.6,6443.6,6955.7,7511.7,7876.9,8026.6,8702.7,8994.3,9282.4,9809.7,10135.2,10909.4,11798.4,12888.4,13602.2,14896.3,16424.6,17648.8,18959.2,20731.6,23157.8,25436.5,27872.0,30609.1,34210.4,38209.9,42797.8,47299.0,51586.5,54426.0,57213.7,62839.3,66243.9,69881.4,73507.2,78389.5,85446.6,90418.0,94089.1,101342.4,106615.0,113266.5,119152.5,125937.4,133808.7,143130.0,148737.0,158494.2,166593.2,171010.0,175794.3,183721.4,189779.2,201058.4,210529.9,219194.5,216211.9,222260.9,234631.6,244508.3,245762.3,255165.3,266132.0,270846.6,281979.5,295996.8,307947.5,327298.4,357005.4,365050.1,384719.8,403888.3,421498.1,Great Lakes
56000,Wyoming,1,Personal income (millions of dollars),149.9,131.6,109.3,86.4,85.5,96.4,118.1,132.5,147.2,137.8,145.4,150.5,197.4,242.6,288.1,298.3,305.8,345.3,386.9,439.8,471.3,519.6,588.6,582.0,581.5,567.1,615.9,660.0,701.4,711.1,752.5,788.5,829.3,859.0,878.9,906.3,935.6,958.3,1025.4,1093.6,1218.6,1347.9,1497.5,1684.5,1968.6,2302.7,2607.4,2890.4,3375.6,4033.7,4715.7,5507.3,6294.2,6611.5,6569.0,6848.3,7156.1,7125.3,6833.6,6993.9,7632.0,8231.0,8650.7,9122.2,9646.8,10085.7,10563.2,11043.4,11864.6,12615.1,13476.8,14545.3,15440.8,15905.3,16937.2,18287.4,20004.4,22895.5,24408.3,27002.5,24912.8,26185.4,28699.9,30844.4,30694.1,32679.6,32755.6,31090.1,32487.4,34025.2,35585.6,37602.9,41420.5,45259.3,48583.0,50815.4,52873.5,Rocky Mountain
1000,Alabama,2,Population (persons) 1,2644000.0,2647000.0,2649000.0,2653000.0,2661000.0,2685000.0,2719000.0,2743000.0,2762000.0,2787000.0,2814000.0,2845000.0,2902000.0,2950000.0,2887000.0,2799000.0,2770000.0,2906000.0,2944000.0,2969000.0,3000000.0,3058000.0,3059000.0,3068000.0,3053000.0,3014000.0,3050000.0,3071000.0,3109000.0,3163000.0,3204000.0,3274000.0,3316000.0,3323000.0,3358000.0,3395000.0,3443000.0,3464000.0,3458000.0,3446000.0,3440000.0,3449846.0,3497452.0,3540080.0,3580769.0,3627805.0,3680533.0,3737204.0,3782736.0,3834120.0,3869444.0,3900368.0,3918533.0,3925263.0,3934100.0,3951824.0,3972520.0,3991569.0,4015262.0,4023842.0,4030219.0,4050055.0,4099156.0,4154014.0,4214202.0,4260229.0,4296800.0,4331102.0,4367935.0,4404701.0,4430141.0,4452173.0,4467634.0,4480089.0,4503491.0,4530729.0,4569805.0,4628981.0,4672840.0,4718206.0,4757938.0,4788095.0,4812576.0,4839947.0,4865253.0,4887757.0,4909177.0,4931579.0,4953096.0,4977088.0,5003778.0,5032962.0,5050058.0,5076868.0,5117850.0,5163055.0,5193088.0,Southeast
4000,Arizona,2,Population (persons) 1,430000.0,434000.0,429000.0,426000.0,426000.0,428000.0,434000.0,443000.0,453000.0,466000.0,484000.0,499000.0,492000.0,530000.0,661000.0,618000.0,591000.0,618000.0,652000.0,690000.0,714000.0,756000.0,785000.0,842000.0,894000.0,933000.0,987000.0,1053000.0,1125000.0,1193000.0,1261000.0,1321000.0,1407000.0,1471000.0,1521000.0,1556000.0,1584000.0,1614000.0,1646000.0,1682000.0,1737000.0,1794912.0,1896108.0,2008847.0,2125281.0,2224342.0,2286348.0,2347976.0,2427310.0,2517852.0,2638582.0,2737774.0,2810108.0,2889860.0,2968924.0,3067134.0,3183539.0,3308261.0,3437103.0,3535183.0,3622184.0,3684097.0,3788576.0,3915740.0,4065440.0,4245089.0,4432499.0,4586940.0,4736990.0,4883342.0,5023823.0,5160586.0,5273477.0,5396255.0,5510364.0,5652404.0,5839077.0,6029141.0,6167681.0,6280362.0,6343154.0,6401304.0,6443158.0,6501800.0,6555926.0,6629890.0,6705607.0,6793278.0,6872380.0,6964300.0,7067695.0,7186647.0,7274022.0,7370065.0,7452073.0,7556424.0,7623818.0,Southwest
5000,Arkansas,2,Population (persons) 1,1852000.0,1859000.0,1848000.0,1836000.0,1854000.0,1878000.0,1890000.0,1892000.0,1903000.0,1928000.0,1948000.0,1955000.0,1966000.0,1983000.0,1839000.0,1771000.0,1758000.0,1805000.0,1835000.0,1825000.0,1844000.0,1908000.0,1901000.0,1838000.0,1780000.0,1734000.0,1725000.0,1704000.0,1733000.0,1726000.0,1756000.0,1789000.0,1806000.0,1853000.0,1875000.0,1897000.0,1894000.0,1899000.0,1901000.0,1902000.0,1913000.0,1930077.0,1972028.0,2018116.0,2058491.0,2100385.0,2158291.0,2168688.0,2207228.0,2241019.0,2269115.0,2288738.0,2293204.0,2294254.0,2305766.0,2319767.0,2327046.0,2331988.0,2342357.0,2342655.0,2346354.0,2356586.0,2383144.0,2415984.0,2456303.0,2494019.0,2535399.0,2572109.0,2601090.0,2626289.0,2651860.0,2678588.0,2691571.0,2705927.0,2724816.0,2749686.0,2781097.0,2821761.0,2848650.0,2874554.0,2896843.0,2921546.0,2938773.0,2948793.0,2954563.0,2961050.0,2970210.0,2980475.0,2990702.0,2997195.0,3004206.0,3014399.0,3027127.0,3047429.0,3069856.0,3096080.0,3114791.0,Southeast
6000,California,2,Population (persons) 1,5531000.0,5711000.0,5824000.0,5894000.0,5963000.0,6060000.0,6175000.0,6341000.0,6528000.0,6656000.0,6785000.0,6950000.0,7269000.0,7814000.0,8623000.0,9261000.0,9619000.0,9727000.0,9912000.0,10064000.0,10337000.0,10677000.0,11134000.0,11635000.0,12251000.0,12746000.0,13133000.0,13713000.0,14264000.0,14880000.0,15467000.0,15870000.0,16497000.0,17072000.0,17668000.0,18151000.0,18585000.0,18858000.0,19176000.0,19394000.0,19711000.0,20023181.0,20345575.0,20584794.0,20867737.0,21172548.0,21536715.0,21934505.0,22350247.0,22838960.0,23255069.0,23800800.0,24285933.0,24820007.0,25360023.0,25844397.0,26441107.0,27102238.0,27777160.0,28464250.0,29218165.0,29959515.0,30470736.0,30974659.0,31274928.0,31484435.0,31696582.0,32018834.0,32486010.0,32987675.0,33499204.0,33987977.0,34479458.0,34871843.0,35253159.0,35574576.0,35827943.0,36021202.0,36250311.0,36604337.0,36961229.0,37322523.0,37651212.0,37971412.0,38292557.0,38637421.0,38966939.0,39223789.0,39424315.0,39535920.0,39547995.0,39527808.0,39152927.0,39125347.0,39181667.0,39364774.0,39355309.0,Far West
8000,Colorado,2,Population (persons) 1,1008000.0,1040000.0,1056000.0,1066000.0,1071000.0,1075000.0,1078000.0,1090000.0,1104000.0,1112000.0,1120000.0,1130000.0,1124000.0,1133000.0,1151000.0,1124000.0,1113000.0,1196000.0,1236000.0,1263000.0,1295000.0,1325000.0,1326000.0,1365000.0,1431000.0,1493000.0,1546000.0,1625000.0,1664000.0,1667000.0,1710000.0,1769000.0,1844000.0,1899000.0,1936000.0,1970000.0,1985000.0,2007000.0,2053000.0,2120000.0,2166000.0,2223979.0,2303502.0,2404576.0,2495803.0,2541318.0,2586144.0,2632244.0,2696007.0,2766725.0,2849181.0,2908803.0,2977899.0,3061562.0,3133634.0,3169995.0,3208726.0,3237448.0,3260477.0,3262280.0,3275815.0,3307618.0,3387119.0,3495939.0,3613734.0,3724168.0,3826653.0,3919972.0,4018293.0,4116639.0,4226018.0,4326921.0,4425687.0,4490406.0,4528732.0,4575013.0,4631888.0,4720423.0,4803868.0,4889730.0,4972195.0,5046928.0,5118837.0,5188139.0,5262801.0,5342212.0,5441452.0,5528510.0,5599635.0,5676918.0,5735797.0,5786873.0,5814368.0,5853355.0,5912240.0,5988502.0,6012561.0,Rocky Mountain
9000,Connecticut,2,Population (persons) 1,1594000.0,1613000.0,1628000.0,1637000.0,1642000.0,1650000.0,1666000.0,1672000.0,1678000.0,1684000.0,1696000.0,1708000.0,1751000.0,1798000.0,1797000.0,1801000.0,1782000.0,1911000.0,1969000.0,2014000.0,2032000.0,2016000.0,2028000.0,2081000.0,2168000.0,2249000.0,2300000.0,2316000.0,2359000.0,2446000.0,2523000.0,2544000.0,2586000.0,2647000.0,2727000.0,2798000.0,2857000.0,2903000.0,2935000.0,2964000.0,3000000.0,3038782.0,3061448.0,3069617.0,3069140.0,3075784.0,3084726.0,3085984.0,3088729.0,3094839.0,3099907.0,3113174.0,3128837.0,3139014.0,3162355.0,3180014.0,3201131.0,3223741.0,3247290.0,3271954.0,3283404.0,3291967.0,3302895.0,3300712.0,3309175.0,3316121.0,3324144.0,3336685.0,3349348.0,3365352.0,3386401.0,3411777.0,3432835.0,3458749.0,3484336.0,3496094.0,3506956.0,3517460.0,3527270.0,3545579.0,3561807.0,3580281.0,3594181.0,3605215.0,3610238.0,3614584.0,3611891.0,3607614.0,3607550.0,3611229.0,3607133.0,3579643.0,3607765.0,3618707.0,3641369.0,3674449.0,3688496.0,New England
10000,Delaware,2,Population (persons) 1,236000.0,239000.0,242000.0,245000.0,248000.0,250000.0,252000.0,253000.0,254000.0,257000.0,263000.0,269000.0,276000.0,281000.0,281000.0,286000.0,286000.0,300000.0,306000.0,312000.0,316000.0,321000.0,331000.0,341000.0,351000.0,368000.0,389000.0,408000.0,426000.0,433000.0,441000.0,449000.0,461000.0,469000.0,483000.0,497000.0,507000.0,516000.0,525000.0,534000.0,540000.0,550332.0,565207.0,573821.0,579078.0,583150.0,588756.0,592755.0,594821.0,598188.0,598830.0,594919.0,595974.0,599148.0,605459.0,611565.0,618279.0,627559.0,636946.0,647621.0,658274.0,669567.0,683080.0,694925.0,706378.0,717545.0,729734.0,740977.0,751487.0,763335.0,774990.0,786373.0,795699.0,806169.0,818003.0,830803.0,845150.0,859268.0,871749.0,883874.0,891730.0,899773.0,908220.0,916654.0,925704.0,935278.0,944716.0,953146.0,961604.0,971152.0,981340.0,991890.0,1005130.0,1020279.0,1035354.0,1050123.0,1059952.0,Mideast
11000,District of Columbia,2,Population (persons) 1,483000.0,488000.0,504000.0,513000.0,529000.0,568000.0,608000.0,629000.0,616000.0,638000.0,658000.0,690000.0,764000.0,846000.0,888000.0,862000.0,865000.0,893000.0,873000.0,840000.0,807000.0,806000.0,808000.0,805000.0,810000.0,791000.0,785000.0,759000.0,763000.0,757000.0,761000.0,765000.0,778000.0,788000.0,798000.0,798000.0,797000.0,791000.0,791000.0,778000.0,762000.0,755087.0,750641.0,743775.0,733674.0,720755.0,710308.0,696305.0,681768.0,670046.0,655616.0,638284.0,636893.0,634174.0,632433.0,633382.0,634549.0,638269.0,636930.0,630432.0,624168.0,605321.0,600870.0,597565.0,595301.0,589239.0,580517.0,572377.0,567736.0,565230.0,570213.0,572046.0,574504.0,573158.0,568502.0,567754.0,567136.0,570681.0,574404.0,580236.0,592228.0,604718.0,617465.0,630643.0,644203.0,653986.0,665135.0,673428.0,680670.0,685476.0,687320.0,670958.0,669637.0,674501.0,682559.0,691310.0,693645.0,Mideast
12000,Florida,2,Population (persons) 1,1445000.0,1471000.0,1493000.0,1521000.0,1552000.0,1585000.0,1613000.0,1651000.0,1709000.0,1771000.0,1836000.0,1915000.0,2028000.0,2190000.0,2497000.0,2542000.0,2515000.0,2473000.0,2539000.0,2578000.0,2668000.0,2810000.0,2980000.0,3157000.0,3310000.0,3505000.0,3747000.0,4047000.0,4372000.0,4630000.0,4808000.0,5004000.0,5243000.0,5458000.0,5628000.0,5781000.0,5954000.0,6104000.0,6242000.0,6433000.0,6641000.0,6845353.0,7163026.0,7520324.0,7927099.0,8317034.0,8541660.0,8695356.0,8888958.0,9131554.0,9470585.0,9839835.0,10192775.0,10471405.0,10749849.0,11039925.0,11351120.0,11667503.0,11997282.0,12306400.0,12637718.0,13033307.0,13369798.0,13650553.0,13927185.0,14239444.0,14537875.0,14853360.0,15186304.0,15486559.0,15759421.0,16047515.0,16356966.0,16689370.0,17004085.0,17415318.0,17842038.0,18166990.0,18367842.0,18527305.0,18652644.0,18842405.0,19036879.0,19268256.0,19502928.0,19790139.0,20140379.0,20533473.0,20868335.0,21131181.0,21353320.0,21591325.0,21836698.0,22413989.0,22929248.0,23265838.0,23462518.0,Southeast
13000,Georgia,2,Population (persons) 1,2903000.0,2910000.0,2924000.0,2935000.0,2950000.0,2964000.0,2955000.0,2978000.0,3037000.0,3091000.0,3120000.0,3119000.0,3186000.0,3215000.0,3245000.0,3161000.0,3089000.0,3251000.0,3271000.0,3259000.0,3325000.0,3458000.0,3531000.0,3584000.0,3558000.0,3602000.0,3636000.0,3701000.0,3766000.0,3804000.0,3868000.0,3956000.0,4015000.0,4086000.0,4172000.0,4258000.0,4332000.0,4379000.0,4408000.0,4482000.0,4551000.0,4605421.0,4710272.0,4807151.0,4906940.0,4994870.0,5058535.0,5126155.0,5211771.0,5286148.0,5391265.0,5486174.0,5568346.0,5649788.0,5728248.0,5834943.0,5962639.0,6084645.0,6208479.0,6316139.0,6411117.0,6512602.0,6653005.0,6817203.0,6978240.0,7157165.0,7328413.0,7501069.0,7685099.0,7863536.0,8045965.0,8227303.0,8377038.0,8508256.0,8622793.0,8769252.0,8925922.0,9155813.0,9349988.0,9504843.0,9620846.0,9712616.0,9805666.0,9907250.0,9980892.0,10078133.0,10191912.0,10318636.0,10428854.0,10532841.0,10643103.0,10732595.0,10793038.0,10929992.0,11063669.0,11204208.0,11302748.0,Southeast
16000,Idaho,2,Population (persons) 1,447000.0,447000.0,454000.0,459000.0,464000.0,473000.0,481000.0,495000.0,507000.0,513000.0,521000.0,522000.0,502000.0,481000.0,499000.0,514000.0,490000.0,509000.0,522000.0,551000.0,570000.0,590000.0,589000.0,587000.0,596000.0,600000.0,618000.0,628000.0,642000.0,646000.0,657000.0,671000.0,684000.0,692000.0,683000.0,680000.0,686000.0,689000.0,688000.0,695000.0,707000.0,717255.0,738749.0,763229.0,782061.0,807973.0,831981.0,856979.0,883446.0,910962.0,932636.0,947983.0,962204.0,973719.0,981866.0,990841.0,994052.0,990222.0,984997.0,985661.0,994422.0,1012384.0,1041316.0,1071685.0,1108768.0,1145140.0,1177322.0,1203083.0,1228520.0,1252330.0,1275674.0,1299430.0,1319962.0,1340372.0,1363380.0,1391802.0,1428241.0,1468669.0,1505105.0,1534320.0,1554439.0,1571339.0,1586880.0,1600611.0,1618841.0,1641124.0,1663458.0,1697093.0,1734888.0,1769305.0,1808378.0,1849328.0,1904855.0,1942951.0,1970497.0,2000872.0,2029733.0,Rocky Mountain
17000,Illinois,2,Population (persons) 1,7606000.0,7644000.0,7687000.0,7736000.0,7768000.0,7772000.0,7797000.0,7840000.0,7857000.0,7866000.0,7890000.0,7905000.0,7995000.0,8054000.0,7765000.0,7718000.0,7612000.0,8164000.0,8344000.0,8552000.0,8670000.0,8738000.0,8790000.0,8956000.0,9065000.0,9252000.0,9435000.0,9530000.0,9668000.0,9886000.0,9986000.0,10086000.0,10130000.0,10280000.0,10402000.0,10580000.0,10693000.0,10836000.0,10947000.0,10995000.0,11039000.0,11124681.0,11205816.0,11258111.0,11260248.0,11273745.0,11306351.0,11360274.0,11406312.0,11434421.0,11422782.0,11434702.0,11443461.0,11423413.0,11408817.0,11412128.0,11399803.0,11387256.0,11391176.0,11390186.0,11409782.0,11453316.0,11568964.0,11694184.0,11809579.0,11912585.0,12008437.0,12101997.0,12185715.0,12271847.0,12359020.0,12434161.0,12488445.0,12525556.0,12556006.0,12589773.0,12609903.0,12643955.0,12695866.0,12747038.0,12796778.0,12845460.0,12892409.0,12927420.0,12959880.0,12968905.0,12963110.0,12944999.0,12922894.0,12887397.0,12849440.0,12795348.0,12703354.0,12609577.0,12633389.0,12703033.0,12719141.0,Great Lakes
18000,Indiana,2,Population (persons) 1,3226000.0,3242000.0,3257000.0,3281000.0,3304000.0,3319000.0,3332000.0,3348000.0,3374000.0,3386000.0,3403000.0,3433000.0,3481000.0,3516000.0,3444000.0,3435000.0,3423000.0,3703000.0,3779000.0,3877000.0,3958000.0,3967000.0,4096000.0,4148000.0,4182000.0,4264000.0,4363000.0,4458000.0,4529000.0,4583000.0,4613000.0,4674000.0,4730000.0,4736000.0,4799000.0,4856000.0,4922000.0,4999000.0,5053000.0,5093000.0,5143000.0,5203700.0,5249921.0,5296129.0,5329122.0,5349886.0,5351080.0,5371552.0,5405075.0,5446403.0,5474909.0,5490721.0,5480440.0,5467918.0,5450396.0,5458322.0,5459214.0,5454103.0,5473023.0,5491733.0,5523679.0,5557798.0,5616388.0,5674547.0,5739019.0,5793526.0,5851459.0,5906013.0,5955267.0,5998880.0,6044969.0,6091866.0,6127760.0,6155967.0,6196638.0,6233007.0,6278616.0,6332669.0,6379599.0,6424806.0,6459325.0,6491385.0,6521409.0,6546485.0,6581401.0,6610174.0,6628925.0,6658719.0,6686218.0,6725960.0,6761818.0,6790290.0,6814223.0,6841491.0,6881373.0,6934754.0,6973333.0,Great Lakes
19000,Iowa,2,Population (persons) 1,2460000.0,2475000.0,2482000.0,2489000.0,2495000.0,2510000.0,2524000.0,2509000.0,2498000.0,2494000.0,2520000.0,2537000.0,2491000.0,2441000.0,2332000.0,2294000.0,2301000.0,2467000.0,2509000.0,2543000.0,2578000.0,2625000.0,2617000.0,2626000.0,2629000.0,2626000.0,2679000.0,2703000.0,2716000.0,2708000.0,2729000.0,2756000.0,2756000.0,2750000.0,2747000.0,2746000.0,2742000.0,2762000.0,2793000.0,2803000.0,2805000.0,2828534.0,2851828.0,2860506.0,2864031.0,2867941.0,2881425.0,2903770.0,2914308.0,2919008.0,2916803.0,2914018.0,2907985.0,2888190.0,2870547.0,2858615.0,2829684.0,2791969.0,2767006.0,2768393.0,2770590.0,2781018.0,2797613.0,2818401.0,2836972.0,2850746.0,2867373.0,2880000.0,2891119.0,2902872.0,2917634.0,2929067.0,2931997.0,2934234.0,2941999.0,2953635.0,2964454.0,2982644.0,2999212.0,3016734.0,3032870.0,3051473.0,3070048.0,3082748.0,3102460.0,3121790.0,3136310.0,3149607.0,3162752.0,3171540.0,3183858.0,3191081.0,3199037.0,3201890.0,3214739.0,3230454.0,3238387.0,Plains
20000,Kansas,2,Population (persons) 1,1867000.0,1883000.0,1881000.0,1883000.0,1877000.0,1868000.0,1872000.0,1869000.0,1856000.0,1842000.0,1824000.0,1788000.0,1767000.0,1769000.0,1802000.0,1763000.0,1719000.0,1803000.0,1851000.0,1892000.0,1925000.0,1916000.0,1950000.0,1977000.0,1994000.0,2042000.0,2093000.0,2119000.0,2128000.0,2142000.0,2160000.0,2183000.0,2215000.0,2231000.0,2217000.0,2209000.0,2206000.0,2200000.0,2197000.0,2216000.0,2236000.0,2247823.0,2246132.0,2255525.0,2264369.0,2267881.0,2278621.0,2298645.0,2317836.0,2332815.0,2347370.0,2369039.0,2384853.0,2401207.0,2415529.0,2424088.0,2427401.0,2432614.0,2445367.0,2461995.0,2472838.0,2481349.0,2498722.0,2532394.0,2556547.0,2580513.0,2601007.0,2614554.0,2635292.0,2660598.0,2678338.0,2693681.0,2702162.0,2713535.0,2723004.0,2734373.0,2745299.0,2762931.0,2783785.0,2808076.0,2832704.0,2858835.0,2872529.0,2891164.0,2901727.0,2911564.0,2922703.0,2927251.0,2927448.0,2931587.0,2933756.0,2938274.0,2938966.0,2938034.0,2949749.0,2965252.0,2977220.0,Plains
21000,Kentucky,2,Population (persons) 1,2606000.0,2623000.0,2652000.0,2676000.0,2698000.0,2722000.0,2748000.0,2768000.0,2784000.0,2800000.0,2825000.0,2859000.0,2851000.0,2809000.0,2690000.0,2616000.0,2604000.0,2757000.0,2802000.0,2817000.0,2849000.0,2936000.0,2941000.0,2920000.0,2903000.0,2902000.0,2910000.0,2898000.0,2928000.0,2961000.0,2999000.0,3041000.0,3054000.0,3079000.0,3096000.0,3129000.0,3140000.0,3147000.0,3172000.0,3195000.0,3198000.0,3230587.0,3298262.0,3336106.0,3371573.0,3417039.0,3468755.0,3530443.0,3575001.0,3611382.0,3643655.0,3664221.0,3670395.0,3683449.0,3694469.0,3695459.0,3694816.0,3687805.0,3683330.0,3680002.0,3677318.0,3694048.0,3722328.0,3765469.0,3812206.0,3849088.0,3887427.0,3919535.0,3952747.0,3985390.0,4018053.0,4049021.0,4068132.0,4089875.0,4117170.0,4146101.0,4182742.0,4219239.0,4256672.0,4289878.0,4317074.0,4349159.0,4374302.0,4394147.0,4415978.0,4428854.0,4443778.0,4457755.0,4475829.0,4487302.0,4498163.0,4508271.0,4508348.0,4521238.0,4549953.0,4584046.0,4606864.0,Southeast
22000,Louisiana,2,Population (persons) 1,2086000.0,2105000.0,2124000.0,2155000.0,2178000.0,2202000.0,2228000.0,2246000.0,2257000.0,2285000.0,2334000.0,2370000.0,2500000.0,2541000.0,2560000.0,2479000.0,2413000.0,2540000.0,2579000.0,2596000.0,2634000.0,2697000.0,2769000.0,2842000.0,2866000.0,2883000.0,2946000.0,3032000.0,3115000.0,3155000.0,3208000.0,3260000.0,3287000.0,3345000.0,3377000.0,3446000.0,3496000.0,3550000.0,3581000.0,3603000.0,3619000.0,3650209.0,3710666.0,3761967.0,3788840.0,3820720.0,3886963.0,3951636.0,4015582.0,4073288.0,4139316.0,4223101.0,4283297.0,4352609.0,4395311.0,4400474.0,4408113.0,4406922.0,4344151.0,4288859.0,4252896.0,4221532.0,4253279.0,4293003.0,4316428.0,4347481.0,4378779.0,4398877.0,4421071.0,4440344.0,4460811.0,4471885.0,4477875.0,4497267.0,4521042.0,4552238.0,4576628.0,4302665.0,4375581.0,4435586.0,4491648.0,4544804.0,4577089.0,4603590.0,4628239.0,4648813.0,4670550.0,4685576.0,4678580.0,4670033.0,4664544.0,4652145.0,4628595.0,4600892.0,4598777.0,4614878.0,4618189.0,Southeast
23000,Maine,2,Population (persons) 1,797000.0,800000.0,807000.0,815000.0,821000.0,829000.0,836000.0,840000.0,842000.0,843000.0,846000.0,849000.0,852000.0,838000.0,806000.0,805000.0,802000.0,835000.0,854000.0,878000.0,903000.0,917000.0,916000.0,915000.0,913000.0,927000.0,934000.0,938000.0,943000.0,944000.0,957000.0,975000.0,995000.0,994000.0,993000.0,993000.0,997000.0,999000.0,1004000.0,994000.0,992000.0,996784.0,1015677.0,1034817.0,1046420.0,1060050.0,1073280.0,1089960.0,1105369.0,1115457.0,1124927.0,1126860.0,1133033.0,1136683.0,1144772.0,1155634.0,1162935.0,1170126.0,1184577.0,1203840.0,1219961.0,1231719.0,1237081.0,1238508.0,1242302.0,1242662.0,1243480.0,1249060.0,1254774.0,1259127.0,1266808.0,1277072.0,1285692.0,1295960.0,1306513.0,1313688.0,1318787.0,1323619.0,1327040.0,1330509.0,1329590.0,1327967.0,1330060.0,1330954.0,1332673.0,1336617.0,1335768.0,1340292.0,1344956.0,1350606.0,1357523.0,1364546.0,1379009.0,1391585.0,1401992.0,1408438.0,1414874.0,New England
24000,Maryland,2,Population (persons) 1,1621000.0,1636000.0,1657000.0,1678000.0,1694000.0,1710000.0,1729000.0,1745000.0,1754000.0,1766000.0,1793000.0,1839000.0,1917000.0,2012000.0,2097000.0,2156000.0,2146000.0,2227000.0,2256000.0,2271000.0,2329000.0,2355000.0,2441000.0,2500000.0,2567000.0,2685000.0,2742000.0,2811000.0,2873000.0,2982000.0,3066000.0,3113000.0,3176000.0,3263000.0,3386000.0,3492000.0,3600000.0,3695000.0,3757000.0,3815000.0,3868000.0,3938051.0,4022507.0,4081121.0,4109038.0,4133341.0,4157208.0,4172132.0,4194639.0,4211641.0,4223398.0,4227643.0,4261905.0,4282923.0,4313329.0,4365246.0,4413072.0,4486956.0,4565558.0,4657903.0,4727303.0,4799770.0,4867641.0,4923368.0,4971889.0,5023060.0,5070033.0,5111986.0,5157328.0,5204464.0,5254509.0,5311034.0,5374691.0,5440389.0,5496269.0,5546935.0,5592379.0,5627367.0,5653408.0,5684965.0,5730388.0,5791715.0,5854930.0,5914854.0,5963434.0,6010059.0,6050280.0,6080556.0,6113486.0,6139211.0,6163769.0,6178387.0,6176035.0,6183257.0,6204927.0,6245314.0,6265347.0,Mideast
25000,Massachusetts,2,Population (persons) 1,4229000.0,4250000.0,4248000.0,4259000.0,4282000.0,4305000.0,4343000.0,4355000.0,4358000.0,4365000.0,4347000.0,4318000.0,4400000.0,4386000.0,4277000.0,4361000.0,4310000.0,4536000.0,4589000.0,4674000.0,4741000.0,4686000.0,4654000.0,4650000.0,4806000.0,4910000.0,4882000.0,4891000.0,4929000.0,5010000.0,5117000.0,5160000.0,5219000.0,5263000.0,5344000.0,5448000.0,5502000.0,5535000.0,5594000.0,5618000.0,5650000.0,5703706.0,5738589.0,5762122.0,5783809.0,5776992.0,5762138.0,5748868.0,5744097.0,5742923.0,5746188.0,5746075.0,5768685.0,5771222.0,5799405.0,5840774.0,5880734.0,5902677.0,5935205.0,5979983.0,6015478.0,6022639.0,6018470.0,6028709.0,6060569.0,6095241.0,6141445.0,6179756.0,6226058.0,6271838.0,6317345.0,6361104.0,6397634.0,6417206.0,6422565.0,6412281.0,6403290.0,6410084.0,6431559.0,6468967.0,6517613.0,6569724.0,6630673.0,6693932.0,6757991.0,6820869.0,6866661.0,6909664.0,6959114.0,6994446.0,7016781.0,6985320.0,6996721.0,7025465.0,7073479.0,7138560.0,7154084.0,New England
26000,Michigan,2,Population (persons) 1,4795000.0,4834000.0,4798000.0,4780000.0,4780000.0,4798000.0,4838000.0,4889000.0,4968000.0,5056000.0,5156000.0,5315000.0,5468000.0,5552000.0,5396000.0,5459000.0,5468000.0,5874000.0,6075000.0,6213000.0,6332000.0,6407000.0,6497000.0,6650000.0,6822000.0,7066000.0,7285000.0,7467000.0,7569000.0,7667000.0,7767000.0,7834000.0,7893000.0,7933000.0,8058000.0,8187000.0,8357000.0,8512000.0,8630000.0,8696000.0,8781000.0,8896558.0,8971835.0,9024681.0,9071764.0,9109374.0,9107840.0,9117481.0,9157247.0,9201953.0,9248814.0,9255553.0,9209287.0,9115196.0,9047764.0,9049454.0,9076287.0,9127774.0,9187484.0,9218002.0,9253298.0,9311319.0,9400446.0,9479065.0,9540114.0,9597737.0,9676211.0,9758645.0,9809051.0,9847942.0,9897116.0,9952450.0,9991120.0,10015710.0,10041152.0,10055315.0,10051137.0,10036081.0,10001284.0,9946889.0,9901591.0,9880111.0,9895652.0,9921001.0,9947598.0,9974914.0,9987448.0,10017194.0,10049914.0,10070532.0,10078126.0,10072294.0,10042362.0,10043906.0,10062124.0,10099962.0,10127884.0,Great Lakes
